 
 
***************************************************************************************************
** [ INFO ] ***************************************************************************************
 START_DATE  : 20210609000000
 END_DATE    : 20210610000000
***************************************************************************************************
***************************************************************************************************
####################################################################################################
## 1) NRF API Request Statistics (EMS DB)
SUM(NRF_REG_COUNT)	SUM(NRF_STOP_COUNT)
15120	0
####################################################################################################
## 2-1) Zone Noti. Input/Out Statistics (List) - Traffic Count (EMS DB)
SYSTEM_ID	MSG_TYPE	TOT_RECV_COUNT	SUCC_RECV_COUNT	FAIL_RECV_COUNT	REG_DATETIME
UPM51	01	14714	14714	0	2021-06-09 23:53:29
UPM51	01	14708	14708	0	2021-06-09 23:54:29
UPM51	01	14712	14712	0	2021-06-09 23:55:29
UPM51	01	14711	14711	0	2021-06-09 23:56:29
UPM51	01	14472	14472	0	2021-06-09 23:57:29
UPM51	01	14938	14938	0	2021-06-09 23:58:29
UPM51	01	14710	14710	0	2021-06-09 23:59:29
####################################################################################################
## 2-2) Zone Noti. Input/Out Statistics (Total) - Traffic Count (EMS DB)
SYSTEM_ID	SUM(TOT_RECV_COUNT)	SUM(SUCC_RECV_COUNT)	SUM(FAIL_RECV_COUNT)
UPM51	21198002	21198002	0
####################################################################################################
## 3) PG Input Statistics - MSG_TYPE (EMS DB)
SYSTEM_ID	MSG_TYPE	SUM(TOT_RECV_COUNT)	SUM(SUCC_RECV_COUNT)	SUM(FAIL_RECV_COUNT)
UPM51	01	21198002	21198002	0
###################################################################################################
## 4) Push Result Statistics (EMS DB)
result_code	SUM(result_count)
SC0200	21198002
###################################################################################################
## 5) API Request Detection - APP API Statistics 
REG_DATETIME	REQ_URL	SUM(result_count)
2021-06-09 00:00:40	[GET]/api/10/A/checkStatus	18002
2021-06-09 00:00:40	[GET]/api/10/A/updatePushStatus	17998
2021-06-09 00:01:40	[GET]/api/10/A/checkStatus	18001
2021-06-09 00:01:40	[GET]/api/10/A/updatePushStatus	17999
2021-06-09 00:02:39	[GET]/api/10/A/checkStatus	14802
2021-06-09 00:02:39	[GET]/api/10/A/updatePushStatus	14802
2021-06-09 00:03:39	[GET]/api/10/A/checkStatus	14993
2021-06-09 00:03:39	[GET]/api/10/A/updatePushStatus	14994
2021-06-09 00:04:39	[GET]/api/10/A/checkStatus	15002
2021-06-09 00:04:39	[GET]/api/10/A/updatePushStatus	15002
2021-06-09 00:05:39	[GET]/api/10/A/checkStatus	15002
